2.12133	0.00116072	0	6.98042e+10	1.53193e+08	0
2.13795	0.00117287	0	6.98041e+10	1.53593e+08	0
2.15465	0.00118512	0	6.9804e+10	1.53993e+08	0
2.17144	0.00119747	0	6.98039e+10	1.54393e+08	0
2.18832	0.00120991	0	6.98038e+10	1.54793e+08	0
2.20528	0.00122245	0	6.98036e+10	1.55193e+08	0
2.22233	0.00123509	0	6.98035e+10	1.55593e+08	0
2.23947	0.00124782	0	6.98034e+10	1.55992e+08	0
2.2567	0.00126065	0	6.98033e+10	1.56392e+08	0
2.27401	0.00127358	0	6.98032e+10	1.56792e+08	0
2.29142	0.00128661	0	6.98031e+10	1.57192e+08	0
2.30891	0.00129974	0	6.9803e+10	1.57592e+08	0
2.32649	0.00131297	0	6.98029e+10	1.57992e+08	0
2.34416	0.0013263	0	6.98028e+10	1.58392e+08	0
2.36192	0.00133973	0	6.98027e+10	1.58792e+08	0
2.37977	0.00135326	0	6.98026e+10	1.59192e+08	0
2.3977	0.0013669	0	6.98025e+10	1.59592e+08	0
2.41573	0.00138064	0	6.98024e+10	1.59992e+08	0
2.43385	0.00139448	0	6.98023e+10	1.60392e+08	0
2.45206	0.00140843	0	6.98022e+10	1.60791e+08	0
2.47036	0.00142248	0	6.9802e+10	1.61191e+08	0
2.48875	0.00143663	0	6.98019e+10	1.61591e+08	0
2.50723	0.00145089	0	6.98018e+10	1.61991e+08	0
2.5258	0.00146526	0	6.98017e+10	1.62391e+08	0
2.54447	0.00147973	0	6.98016e+10	1.62791e+08	0
2.56322	0.00149431	0	6.98015e+10	1.63191e+08	0
2.58207	0.00150899	0	6.98014e+10	1.63591e+08	0
2.60101	0.00152379	0	6.98013e+10	1.63991e+08	0
2.62004	0.00153869	0	6.98011e+10	1.64391e+08	0
2.63917	0.00155371	0	6.9801e+10	1.64791e+08	0
2.65839	0.00156883	0	6.98009e+10	1.65191e+08	0
2.6777	0.00158406	0	6.98008e+10	1.6559e+08	0
2.6971	0.0015994	0	6.98007e+10	1.6599e+08	0
2.7166	0.00161486	0	6.98006e+10	1.6639e+08	0
2.73619	0.00163042	0	6.98004e+10	1.6679e+08	0
2.75587	0.0016461	0	6.98003e+10	1.6719e+08	0
2.77565	0.00166189	0	6.98002e+10	1.6759e+08	0
2.79553	0.0016778	0	6.98001e+10	1.6799e+08	0
2.8155	0.00169381	0	6.98e+10	1.6839e+08	0
2.83556	0.00170995	0	6.97998e+10	1.6879e+08	0
2.85572	0.00172619	0	6.97997e+10	1.6919e+08	0
2.87597	0.00174256	0	6.97996e+10	1.69589e+08	0
2.89632	0.00175904	0	6.97995e+10	1.69989e+08	0
2.91677	0.00177563	0	6.97993e+10	1.70389e+08	0
2.93731	0.00179234	0	6.97992e+10	1.70789e+08	0
2.95794	0.00180917	0	6.97991e+10	1.71189e+08	0
2.97868	0.00182612	0	6.9799e+10	1.71589e+08	0
2.99951	0.00184319	0	6.97988e+10	1.71989e+08	0
3.02044	0.00186038	0	6.97987e+10	1.72389e+08	0
3.04146	0.00187768	0	6.97986e+10	1.72789e+08	0
3.06258	0.00189511	0	6.97985e+10	1.73189e+08	0
3.0838	0.00191266	0	6.97983e+10	1.73588e+08	0
3.10512	0.00193033	0	6.97982e+10	1.73988e+08	0
3.12653	0.00194812	0	6.97981e+10	1.74388e+08	0
3.14805	0.00196604	0	6.97979e+10	1.74788e+08	0
